sheet_name,row_index,chapter,subchapter,code_article,product_name,unite,quantite,matched_page,matched_pdf,brand,specs,matched_excerpt,match_confidence
CVC,8,,Unité Extérieure,3.2.1.1.1.2,14 kW,U,19.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,9,,Unité Extérieure,3.2.1.1.1.3,"15,5 kW",U,28.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,10,,Unité Extérieure,3.2.1.1.1.4,22.4 kW,U,1.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,11,,Unité Extérieure,3.2.1.1.1.5,28kW,U,2.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,13,,Unité Intérieure,3.2.1.1.2.1,"Gainable 2,8 kW",U,299.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,14,,Unité Intérieure,3.2.1.1.2.2,"Gainable 3,6 kW",U,1.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,15,,Unité Intérieure,3.2.1.1.2.3,"Gainable 4,5 kW",U,110.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,16,,Unité Intérieure,3.2.1.1.2.4,"Gainable 5,6 kW",U,12.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,17,,Unité Intérieure,3.2.1.1.2.5,"Gainable 7,1 kW",U,30.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,18,,Unité Intérieure,3.2.1.1.2.6,"Gainable 11,2 kW",U,1.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,19,,Unité Intérieure,3.2.1.1.2.7,Gainable 14 kW,U,2.0,17,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV) | composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur | 13 mm,"3.2.2  DESCRIPTIF DES SYSTEMES DE PRODUCTION D’ENERGIE
Les travaux faisant l'objet du marché comprennent :
3.2.2.1 CLIMATISATION
La climatisation sera assurée par un système central à débit de réfrigérant variable (VRV)
composé d’une unité extérieure posée dans la buanderie en sous-sol et des unités intérieures type
gainable à raison d’une unité par local. L’unité extérieure sera raccordée aux différentes unités
intérieures par un jeu de tuyauterie frigorifique 2 tubes calorifugés par de l’élastomère d’épaisseur
13 mm.
Le traitement d’air des locaux sera assuré par les unités intérieures en rafraîchissant ou chauffant
l’air passant par la batterie de ces dernières.",0.99
CVC,20,,Unité Intérieure,3.2.1.2,Liaisons frigorifiques,ML,4818.0,65,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,Les unités intérieures sont reliées aux groupes extérieurs par 2 réseaux distincts de liaison frigorifique en tube cuivre écroui,"3.2.1.2  LIAISONS FRIGORIFIQUES
Les unités  intérieures sont  reliées aux groupes extérieurs par 2 réseaux  distincts de  liaison
frigorifique en tube cuivre écroui.
Les raccords (dérivations) permettant le raccordement individuel de chaque unité sont d’un modèle
spécialement adapté et font partie de la fourniture du constructeur (système « REFNET »). Ils
doivent également être adaptés à la puissance qu’ils alimentent. Ils sont fournis avec leur coquille
de calorifuge démontable.
Toutes les brasures doivent être exécutées avec une brasure comportant de l’argent et sous flux
d’azote. Avant tirage au vide, l’installation doit être éprouvée sous pression d’azote à 28bars
pendant 24h.
Les 2 canalisations frigorifiques (ligne liquide et ligne aspiration) doivent être calorifugées avec une
mousse isolante de type « ARMAFLEX », épaisseur minimum 13mm.",0.99
CVC,22,,EVACUATION CONDENSAT EN PVC,3.2.1.3.1,Diamètre 32,ML,1502.0,15,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,"Fourreaux Des fourreaux protégeront, dans la traversée des murs et planchers, toutes les canalisations, sauf la fonte. Le diamètre du fourreau aura 1cm au moins de plus que le diamètre de la canalisation, il fera saillie au moins de 0,5cm sur le parement du mur ou sur plafond et de 3cm sur le niveau du revêtement de sol. Il sera obligatoirement en cuivre, ou en plastique dans le cas de dallage magnésien","Lot N°3 : Fluides                       en R+2 /1Sous sol en 2 Tranches- SOHAUS ""IMMEUBLES C et D""-
devra faire effectuer à sa charge le nettoyage complet des réseaux.
3.1.5.9 Percements, scellements
Les passages seront des trous cylindriques à base circulaire ou rectangulaire qui ne devront nuire
en rien à la résistance des éléments porteurs.
La nature des scellements sera appropriée aux ouvrages auxquels ils sont destinés,  ils seront
notamment au mortier de ciment dans les  lieux humides. Les percements et scellements sont
interdits dans des ouvrages ayant une étanchéité.
3.1.5.10 Fourreaux
Des fourreaux protégeront, dans la traversée des murs et planchers, toutes les canalisations, sauf la
fonte. Le diamètre du  fourreau aura 1cm au moins de plus que le diamètre de la canalisation, il
fera saillie au moins de 0,5cm sur le parement du mur ou sur plafond et de 3cm sur le niveau du",0.99
CVC,24,,GAINE,3.2.1.4.1,Gaine en Pré-isolée,M2,2866.0,66,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,P3,"gaine pré-isolée. La gaine sera en panneau sandwich avec une isolation en polyuréthane 21mm, revêtue sur les 2 côtés d’une feuille d’aluminium lisse à l’intérieur et laquée avec du vernis époxydique, le raccordement en flexible |  Une paroi intérieure constituée de feuilles minces d’aluminium d’épaisseur 19 µm","3.2.1.4.1    GAINE PRE-ISOLEE
Fourniture et pose de gaine pré-isolée de marque P3 ou similaire. La gaine sera en panneau
sandwich avec une  isolation en polyuréthane 21mm, revêtue  sur  les 2  côtés d’une  feuille
d’aluminium lisse à l’intérieur et laquée avec du vernis époxydique, le raccordement en flexible
  Une  paroi  intérieure  constituée  de  feuilles  minces  d’aluminium  d’épaisseur  19 µm
(recouvrement de bandes contrecollées).
  Un isolant en laine de verre marron, d’épaisseur nominale de 25 mm et de masse volumique
nominale de 16 kg/m3
  Une  paroi  extérieure  constituée  de  feuilles  minces  d’aluminium  d’épaisseur  19 µm
(recouvrement de bandes contrecollées).
Masse surfacique nominale de la paroi intérieure (sans spirale) : 115 g/m²
Masse surfacique nominale de la paroi extérieure (sans spirale) : 97 g/m²",0.99
CVC,26,,GAINE CYLINDRIQUE EN TOLE D'ACIER GALVANISE CALORIFUGE,3.2.1.4.2.1,Ø 200 mm,ML,319.0,66,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,"gaine en tôle acier galvanisé cylindrique à agrafage en spirale montage par simple emboîtement, l'étanchéité étant assurée par raccords à joint à lèvre y compris coudes, tés, raccords, supports, réduction, manchettes souples, dispositifs d'équilibrage, support, manchettes souples (traversée des joints de dilatation) toutes sujétions de fourniture et de pose","3.2.1.4.2.1  Ø 200 mm
Fourniture et pose de gaine en tôle acier galvanisé cylindrique à agrafage en spirale montage par
simple emboîtement, l'étanchéité étant assurée par raccords à joint à lèvre y compris coudes, tés,
raccords, supports, réduction, manchettes souples, dispositifs d'équilibrage, support, manchettes
souples (traversée des joints de dilatation) toutes sujétions de fourniture et de pose.
L’isolation des gaines sera en laine de verre, d’épaisseur nominale de 40 mm.",0.99
CVC,28,,GAINE EN FLEXIBLE CALORIFUGE,3.2.1.4.3.1,Ø 200 mm,ML,6371.0,66,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,"GAINE CYLINDRIQUE EN TOLE D'ACIER GALVANISE CALORIFUGE | gaine en tôle acier galvanisé cylindrique à agrafage en spirale montage par simple emboîtement, l'étanchéité étant assurée par raccords à joint à lèvre y compris coudes, tés, raccords, supports, réduction, manchettes souples, dispositifs d'équilibrage, support, manchettes souples (traversée des joints de dilatation) toutes sujétions de fourniture et de pose","3.2.1.4.2    GAINE CYLINDRIQUE EN TOLE D'ACIER GALVANISE CALORIFUGE
3.2.1.4.2.1  Ø 200 mm
Fourniture et pose de gaine en tôle acier galvanisé cylindrique à agrafage en spirale montage par
simple emboîtement, l'étanchéité étant assurée par raccords à joint à lèvre y compris coudes, tés,
raccords, supports, réduction, manchettes souples, dispositifs d'équilibrage, support, manchettes
souples (traversée des joints de dilatation) toutes sujétions de fourniture et de pose.
L’isolation des gaines sera en laine de verre, d’épaisseur nominale de 40 mm.",0.99
CVC,33,,Ventilateur de VMC,3.2.2.1.1.1,≤ 500 m3/h,U,218.0,67,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,SOLER & PALAU,En tôle d'acier galvanisé | Boîtier de raccordement électrique étanche IP 55 fixé sur la carrosserie | Colliers en acier galvanisé avec joint caoutchouc | Débit selon plan DCE,"3.2.2.1.1    VENTILATEUR DE VMC
Fourniture, pose  et raccordement d'un ventilateur de gaine marque SAULER & PALAU ou
équivalent :
-  En tôle d'acier galvanisé
-   Turbine à réaction accouplée au moteur.
-   Boîtier de raccordement électrique étanche IP 55 fixé sur la carrosserie.
-  Manchette souple M0
-   Volet anti-retour
-   Supports
-   Colliers en acier galvanisé avec joint caoutchouc.
-   Débit selon plan DCE
Le ventilateur sera muni d’un clapet anti-retour.",0.99
CVC,35,,GAINES,3.2.2.2.1,Gaine en tôle rectangulaire simple peau,M2,200.0,68,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,WALRAVEN,"gaine en tôle galvanisée rectangulaire à simple peau avec flocage CF1 et isolation phonique, conformément au CPT, avec cordon d’étanchéité, l’épaisseur de la tôle soit | Les kits supports de toiture pour gaines seront réalisés par des rails BIS Rapids et des pieds BIS","3.2.2.2.1    GAINE EN TÔLE RECTANGULAIRE SIMPLE PEAU
Fourniture et pose de gaine en tôle galvanisée rectangulaire à simple peau avec flocage CF1 et
isolation phonique, conformément au CPT, avec cordon d’étanchéité, l’épaisseur de la tôle soit de
12/10ème, y compris les supports, les dispositifs d'équilibrage tels que dessinés sur plan, du montage
et assemblage par cadre METU, manchettes souples (traversée des joints dilatation), trappes de
visite et toutes fournitures nécessaires et toutes sujétions d'exécution.
Les kits supports de toiture pour gaines seront réalisés par des rails BIS Rapids et des pieds BIS
Yéti 350 ou BIS URSUS de marque Walraven ou équivalent, (Le système complet sera conçu pour
une installation en extérieur milieu marin).",0.99
CVC,37,,Gaine circulaire en tôle d'acier galvanisée,3.2.2.2.2.1,Ø 100 mm,ML,428.0,69,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,KOOLAIR MODÈLE GPD-AUTO | DÉBIT,"Bouche d'extraction VMC | 30-60 m3/h, y compris pièces de raccordement | gaine flexible de raccordement DN 100mm, essais et toutes sujétions d'exécution","3.2.2.3  GRILLES ET DIFFUSEURS DE VENTILATION
3.2.2.3.1     Bouche d'extraction VMC
Fourniture, pose et raccordement de ventouse circulaires d'extraction à disque central auto-réglable
par rotation de marque KOOLAIR modèle GPD-AUTO ou équivalent au choix de l’architecte, débit
30-60 m3/h, y compris pièces de raccordement, gaine flexible de raccordement DN 100mm, essais
et toutes sujétions d'exécution.",0.99
CVC,38,,Gaine circulaire en tôle d'acier galvanisée,3.2.2.2.2.2,Ø 125 mm,ML,189.0,69,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,KOOLAIR MODÈLE GPD-AUTO | DÉBIT,"Bouche d'extraction VMC | 30-60 m3/h, y compris pièces de raccordement | gaine flexible de raccordement DN 100mm, essais et toutes sujétions d'exécution","3.2.2.3  GRILLES ET DIFFUSEURS DE VENTILATION
3.2.2.3.1     Bouche d'extraction VMC
Fourniture, pose et raccordement de ventouse circulaires d'extraction à disque central auto-réglable
par rotation de marque KOOLAIR modèle GPD-AUTO ou équivalent au choix de l’architecte, débit
30-60 m3/h, y compris pièces de raccordement, gaine flexible de raccordement DN 100mm, essais
et toutes sujétions d'exécution.",0.99
CVC,39,,Gaine circulaire en tôle d'acier galvanisée,3.2.2.2.2.3,Ø 160 mm,ML,334.0,69,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,KOOLAIR MODÈLE GPD-AUTO | DÉBIT,"Bouche d'extraction VMC | 30-60 m3/h, y compris pièces de raccordement | gaine flexible de raccordement DN 100mm, essais et toutes sujétions d'exécution","3.2.2.3  GRILLES ET DIFFUSEURS DE VENTILATION
3.2.2.3.1     Bouche d'extraction VMC
Fourniture, pose et raccordement de ventouse circulaires d'extraction à disque central auto-réglable
par rotation de marque KOOLAIR modèle GPD-AUTO ou équivalent au choix de l’architecte, débit
30-60 m3/h, y compris pièces de raccordement, gaine flexible de raccordement DN 100mm, essais
et toutes sujétions d'exécution.",0.99
CVC,40,,Gaine circulaire en tôle d'acier galvanisée,3.2.2.2.2.4,Ø 200 mm,ML,233.0,69,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,KOOLAIR MODÈLE GPD-AUTO | DÉBIT,"Bouche d'extraction VMC | 30-60 m3/h, y compris pièces de raccordement | gaine flexible de raccordement DN 100mm, essais et toutes sujétions d'exécution","3.2.2.3  GRILLES ET DIFFUSEURS DE VENTILATION
3.2.2.3.1     Bouche d'extraction VMC
Fourniture, pose et raccordement de ventouse circulaires d'extraction à disque central auto-réglable
par rotation de marque KOOLAIR modèle GPD-AUTO ou équivalent au choix de l’architecte, débit
30-60 m3/h, y compris pièces de raccordement, gaine flexible de raccordement DN 100mm, essais
et toutes sujétions d'exécution.",0.99
CVC,41,,Gaine circulaire en tôle d'acier galvanisée,3.2.2.2.2.5,Ø 250 mm,ML,13.0,69,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,KOOLAIR MODÈLE GPD-AUTO | DÉBIT,"Bouche d'extraction VMC | 30-60 m3/h, y compris pièces de raccordement | gaine flexible de raccordement DN 100mm, essais et toutes sujétions d'exécution","3.2.2.3  GRILLES ET DIFFUSEURS DE VENTILATION
3.2.2.3.1     Bouche d'extraction VMC
Fourniture, pose et raccordement de ventouse circulaires d'extraction à disque central auto-réglable
par rotation de marque KOOLAIR modèle GPD-AUTO ou équivalent au choix de l’architecte, débit
30-60 m3/h, y compris pièces de raccordement, gaine flexible de raccordement DN 100mm, essais
et toutes sujétions d'exécution.",0.99
CVC,43,,GRILLES ET DIFFUSEURS DE VENTILATION,3.2.2.3.1,Bouche d'extraction VMC,U,337.0,69,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,KOOLAIR MODÈLE GPD-AUTO | DÉBIT,"de ventouse circulaires d'extraction à disque central auto-réglable par rotationou équivalent au choix de l’architecte | 30-60 m3/h, y compris pièces de raccordement | gaine flexible de raccordement DN 100mm, essais et toutes sujétions d'exécution","3.2.2.3.1     Bouche d'extraction VMC
Fourniture, pose et raccordement de ventouse circulaires d'extraction à disque central auto-réglable
par rotation de marque KOOLAIR modèle GPD-AUTO ou équivalent au choix de l’architecte, débit
30-60 m3/h, y compris pièces de raccordement, gaine flexible de raccordement DN 100mm, essais
et toutes sujétions d'exécution.",0.99
CVC,47,,Exutoire de fumée,3.2.3.1.1,"S.UTILE = 1,0 m²",U,6.0,69,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,SKYDOME,"exutoire de fumée d’une surface utile de 1m2, gamme PYRODÔME | Costière en tôle d'acier galvanisé à chaud de 12/10 d'épaisseur, isolée thermiquement et protégée extérieurement contre la corrosion, scellé dans la structure en béton, la costière doit être recouverte extérieurement par un isolant surfacé de bitume conçu spécialement pour recevoir directement des relevés d’étanchéité soudables","3.2.3.1  EXUTOIRE DE FUMEE
Fourniture et pose d’un exutoire de fumée d’une surface utile de 1m2, gamme PYRODÔME
ÉVOLUTION TREUIL de chez SKYDOME ou techniquement équivalent selon de la norme NF
EN 12101-2, démontable  et chaque pièce peut être remplacée indépendamment des autres et
comprenant :
-  Costière en tôle d'acier galvanisé à chaud de 12/10 d'épaisseur, isolée thermiquement et protégée
extérieurement contre la corrosion, scellé dans la structure en béton, la costière doit être recouverte
extérieurement par un isolant surfacé de bitume conçu spécialement pour recevoir directement des
relevés d’étanchéité soudables.
-  D’un cadre ouvrant tubulaire en acier galvanisé, équipé de son fusible eutectique en série, sur
lequel se raccordera la liaison par câble acier.
-  Remplissage Double Dômes PMMA (Polymétacrylate de méthyle).",0.99
CVC,49,,Volet à portillon,3.2.3.2.1,500x400,U,53.0,67,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,SOLER & PALAU,En tôle d'acier galvanisé | Boîtier de raccordement électrique étanche IP 55 fixé sur la carrosserie | Colliers en acier galvanisé avec joint caoutchouc | Débit selon plan DCE,"3.2.2  VENTILATION
3.2.2.1  VENTILATEURS
3.2.2.1.1    VENTILATEUR DE VMC
Fourniture, pose  et raccordement d'un ventilateur de gaine marque SAULER & PALAU ou
équivalent :
-  En tôle d'acier galvanisé
-   Turbine à réaction accouplée au moteur.
-   Boîtier de raccordement électrique étanche IP 55 fixé sur la carrosserie.
-  Manchette souple M0
-   Volet anti-retour
-   Supports
-   Colliers en acier galvanisé avec joint caoutchouc.",0.99
